Ticker,Company,Sector,Industry,Country,Exchange,Currency,CurrentPrice,CurrentPriceUSD,CurrentDate,PreviousClose,DailyReturn,Date_1W,Price_1W,Price_1W_USD,Return_1W,Return_1W_USD,Date_1M,Price_1M,Price_1M_USD,Return_1M,Return_1M_USD,Date_3M,Price_3M,Price_3M_USD,Return_3M,Return_3M_USD,Date_6M,Price_6M,Price_6M_USD,Return_6M,Return_6M_USD,Date_YTD,Price_YTD,Price_YTD_USD,Return_YTD,Return_YTD_USD,Date_1Y,Price_1Y,Price_1Y_USD,Return_1Y,Return_1Y_USD,Date_3Y,Price_3Y,Price_3Y_USD,Return_3Y,Return_3Y_USD,Date_5Y,Price_5Y,Price_5Y_USD,Return_5Y,Return_5Y_USD,SMA20,SMA50,SMA200,EMA20,RSI14,PriceVsSMA50,PriceVsSMA200,FiftyTwoWeekHigh,FiftyTwoWeekLow,FiftyTwoWRangePosition,DistanceFrom52WHigh,Beta,Volatility30D,Volatility90D,MaxDrawdown1Y,ATR14,MarketCap,MarketCapUSD,EnterpriseValue,EnterpriseValue_USD,PE,ForwardPE,PEG,PriceToBook,PriceToSales,EVToRevenue,EVToEBITDA,FCFYield,RevenueGrowth,EarningsGrowth,QuarterlyEarningsGrowth,ProfitMargin,OperatingMargin,GrossMargin,ROE,ROA,DebtToEquity,CurrentRatio,FreeCashFlow,FreeCashFlow_USD,OperatingCashFlow,OperatingCashFlow_USD,DividendYield,DividendRate,DividendRate_USD,PayoutRatio,ExDividendDate,Volume,AvgVolume20D,VolumeRatio,NextEarningsDate,TargetMeanPrice,TargetMeanPrice_USD,TargetHighPrice,TargetHighPrice_USD,TargetLowPrice,TargetLowPrice_USD,AnalystCount,UpsideToTarget,MarketCap_USD
KEX,Kirby Corporation,Industrials,Marine Shipping,United States,NYQ,USD,139.86000061035156,139.86000061035156,2026-08-27,139.02000427246094,0.604226954449194,2026-08-20,139.22000122070312,139.22000122070312,0.4597036230691076,0.4597036230691076,2026-07-27,145.0800018310547,145.0800018310547,-3.598015684326916,-3.598015684326916,2026-05-27,143.3300018310547,143.3300018310547,-2.420987355315374,-2.420987355315374,2026-02-27,129.8000030517578,129.8000030517578,7.750383144892781,7.750383144892781,2025-12-31,110.18000030517578,110.18000030517578,26.937738448873063,26.937738448873063,2025-08-27,98.2699966430664,98.2699966430664,42.322179086203924,42.322179086203924,2023-08-25,81.91999816894531,81.91999816894531,70.72754362361604,70.72754362361604,2021-08-27,55.63999938964844,55.63999938964844,151.36592765019307,151.36592765019307,136.02899932861328,138.67419982910155,131.33019996643065,138.16764741331036,73.71334767732108,0.8550983403627699,6.49492702067096,157.69000244140625,79.5199966430664,77.19073748433397,-11.306995722623492,0.859,34.521164639384274,28.772850012348467,-18.64251584475536,3.327856881277902,7342367744.0,7342367744.0,8532918784.0,8532918784.0,21.493046,16.680382,2.63,2.1450937,2.1041715,2.445,10.962,4.728980461156264,0.078,0.0,-0.048,0.1018,0.13833,0.33196998,0.10414,0.05133,35.618,1.684,347219136.0,347219136.0,709657024.0,709657024.0,,,,0.0,1989-08-08,302500.0,467465.0,0.6471072700629994,2026-10-29,166.16667,166.16667,175.0,175.0,158.0,158.0,6.0,19.492787286063585,7342367744.0
2768.T,SOJITZ CORPORATION,Industrials,Conglomerates,Japan,JPX,JPY,5630.0,35.17914525233209,2026-08-28,5589.0,0.7335838253712756,2026-08-21,5624.0,35.39711795374751,0.10668563300142431,-0.6157922283397177,2026-07-28,5359.0,32.72252276400104,5.056913603284197,7.507436104632026,2026-05-28,5427.0,34.010579329915345,3.740556476874879,3.4358894950927477,2026-02-27,6989.4697265625,44.84482805418111,-19.450255595156605,-21.55361771076706,2025-12-30,4804.76708984375,30.797223148093053,17.175294758836813,14.228302607569221,2025-08-28,3767.58349609375,25.574842740606073,49.432653737792755,37.55371092263622,2023-08-28,2769.979248046875,18.903707698899552,103.25062016149538,86.09653625981524,2021-08-27,1279.5626220703125,11.627314099617251,339.9940966461451,202.5560757276706,5550.45,5370.82,5499.064722900391,5550.930903103065,48.04526748971193,4.825706316726319,2.3810462996432857,7164.206330512121,3642.8674032014196,56.43116546910135,-21.41488198040844,0.675,29.960003959052138,30.19572412999877,-28.063212279297943,135.35714285714286,1171379191808.0,7319381657.934814,2520238522368.0,15747750807.976318,11.376495,10.650171,0.16,1.0233178,0.39141244,0.842,23.074,-13.124859151604234,0.393,0.443,0.434,0.03768,0.03451,0.13252,0.10727999,0.01417,125.907,1.577,-153741869056.0,-960658533.3722992,-39793999872.0,-248653446.12226868,3.2,180.0,1.1247328855097294,0.3334,2026-09-29,870000.0,1196805.0,0.726935465677366,2026-10-29,6216.25,38.842337775276974,7900.0,49.3632766418159,5200.0,32.49228335916996,8.0,10.412966252220258,7319381657.934814
STAG,"Stag Industrial, Inc.",Real Estate,REIT - Industrial,United States,NYQ,USD,37.06999969482422,37.06999969482422,2026-08-27,37.18000030517578,-0.29585962734983706,2026-08-20,36.369998931884766,36.369998931884766,1.9246653381828294,1.9246653381828294,2026-07-27,40.63999938964844,40.63999938964844,-8.784448199902151,-8.784448199902151,2026-05-27,37.910621643066406,37.910621643066406,-2.2173784332970237,-2.2173784332970237,2026-02-27,38.41393280029297,38.41393280029297,-3.4985564025834415,-3.4985564025834415,2025-12-31,36.00448989868164,36.00448989868164,2.959380341565665,2.959380341565665,2025-08-27,35.61237716674805,35.61237716674805,4.093022269339497,4.093022269339497,2023-08-25,32.28324508666992,32.28324508666992,14.827365078397259,14.827365078397259,2021-08-27,34.023475646972656,34.023475646972656,8.954182340047435,8.954182340047435,37.06849975585938,38.50530647277832,37.6753537940979,37.34857477247298,45.14768679550799,-3.7275557823927663,-1.6067642060696885,42.61000061035156,33.248907528618396,40.81886733571892,-13.001644769236332,0.967,18.838723558293772,21.84780169079418,-13.487159515137837,0.4714287349155971,7317309440.0,7317309440.0,10640306176.0,10640306176.0,28.6,42.25,19.49,1.9741943,8.309525,12.083,16.546,6.418245447332073,0.081,0.033,0.058,0.28053,0.37036,0.79549,0.069759995,0.02892,93.78,1.816,469642880.0,469642880.0,476356000.0,476356000.0,4.18,1.55,1.55,1.1692,2026-09-30,1473400.0,1417130.0,1.0397070134708883,2026-10-28,42.08333,42.08333,46.0,46.0,40.0,40.0,12.0,13.188084991931138,7317309440.0
259960.KS,KRAFTON,Communication Services,Electronic Gaming & Multimedia,South Korea,KSC,KRW,222500.0,161.17933366331272,2026-08-28,219500.0,1.3667425968109326,2026-08-21,222000.0,159.62150262203068,0.22522522522523403,0.9759531239164287,2026-07-28,244000.0,166.61659767851233,-8.811475409836067,-3.2633387615385367,2026-05-28,255500.0,169.98090836568736,-12.915851272015654,-5.177978390043325,2026-02-27,248500.0,173.49474932416342,-10.462776659959761,-7.0984371047680295,2025-12-30,243928.421875,170.0193336561324,-8.784717135578768,-5.199408680602624,2025-08-28,329204.21875,236.36993067246294,-32.41277379590082,-31.810559319129972,2023-08-28,154091.359375,116.417491461184,44.39485828567407,38.449413091033,2021-08-27,492814.71875,421.20916490435593,-54.85118614874974,-61.73413422760833,230975.0,233290.0,245582.961953125,229310.7063854306,32.075471698113205,-4.62514466972438,-9.399252199560525,341103.16962962964,199300.0,16.36070622440613,-34.770468347863535,0.722,52.9764196781068,53.69522977041895,-39.31194922433085,8178.571428571428,10034114199552.0,7316160826.359375,7345298472960.0,5355668061.6796875,,8.931568,,,2.253861,1.65,4.861,8.337011772153739,0.949,,,0.18755,0.31849,1.0,0.117089994,0.09507,7.318,3.258,836545282048.0,609949189.3632812,1058587410432.0,771846481.8574219,1.01,2240.0,1.6332483291625977,0.1187,2026-02-26,71846.0,104364.75,0.6884125147619287,2026-11-03,358334.78,261.27217889100314,410000.0,298.94277453422546,297000.0,216.55122935771942,23.0,61.04933932584271,7316160826.359375
NE,Noble Corporation plc A,Energy,Oil & Gas Drilling,United States,NYQ,USD,46.7400016784668,46.7400016784668,2026-08-27,45.18000030517578,3.4528582619604453,2026-08-20,46.97999954223633,46.97999954223633,-0.5108511411409555,-0.5108511411409555,2026-07-27,43.11000061035156,43.11000061035156,8.420322469778863,8.420322469778863,2026-05-27,46.8820686340332,46.8820686340332,-0.30303047562896257,-0.30303047562896257,2026-02-27,44.45103454589844,44.45103454589844,5.149412507384632,5.149412507384632,2025-12-31,27.631460189819336,27.631460189819336,69.15501879878177,69.15501879878177,2025-08-27,27.1663761138916,27.1663761138916,72.05092605106857,72.05092605106857,2023-08-25,43.17500305175781,43.17500305175781,8.257089460851441,8.257089460851441,2021-08-27,19.993408203125,19.993408203125,133.77705893666126,133.77705893666126,43.991000175476074,41.87520004272461,40.85072167396545,44.52242429057303,78.78497604501419,11.61738124421785,14.416587426543902,54.39071738168958,25.73129778942022,73.30470814807951,-14.06621583887836,0.922,46.92500536385009,43.266166612544474,-31.06173146309299,1.3989290509905135,7305227776.0,7305227776.0,8757262336.0,8757262336.0,48.68085,22.439623,,1.6291654,2.5324056,3.036,9.274,3.461606725402672,-0.163,,,0.05185,0.10707,0.35416,0.03283,0.03121,42.557,1.915,252878256.0,252878256.0,881710016.0,881710016.0,4.28,2.0,2.0,2.1277,2026-09-03,792400.0,1131820.0,0.7001113251223693,2026-10-27,48.0,48.0,59.0,59.0,35.0,35.0,11.0,4.895104895104896,7305227776.0
MBLY,Mobileye Global Inc.,Consumer Cyclical,Auto Parts,United States,NMS,USD,8.609999656677246,8.609999656677246,2026-08-27,8.539999961853027,0.8196685613219845,2026-08-20,8.880000114440918,8.880000114440918,-3.040545656351845,-3.040545656351845,2026-07-27,8.010000228881836,8.010000228881836,7.490629346450928,7.490629346450928,2026-05-27,10.15999984741211,10.15999984741211,-15.255907618243414,-15.255907618243414,2026-02-27,8.460000038146973,8.460000038146973,1.773045128296813,1.773045128296813,2025-12-31,10.4399995803833,10.4399995803833,-17.528735605934454,-17.528735605934454,2025-08-27,13.989999771118164,13.989999771118164,-38.45604147576706,-38.45604147576706,2023-08-25,34.58000183105469,34.58000183105469,-75.10121688615699,-75.10121688615699,,,,,,8.703999972343444,8.760000019073486,9.366899960041046,8.74283296561525,47.321429711824166,-1.7123329003383314,-8.080584895672171,15.8100004196167,6.46999979019165,22.91220259390207,-45.54080058091492,1.197,65.77947201736836,70.78169387657557,-57.78635805094745,0.34999990463256836,7294609408.0,7294609408.0,5851609600.0,5851609600.0,,17.635452,0.287,0.87783915,3.618358,2.903,-24.69,8.967238071480852,0.004,,,-2.0148802,-0.05906,0.47370997,-0.40067002,-0.02259,,4.604,654124992.0,654124992.0,490000000.0,490000000.0,,,,0.0,,3041100.0,4169665.0,0.7293391675350418,2026-10-29,12.10926,12.10926,27.0,27.0,6.95,6.95,27.0,41.13356643356645,7294609408.0
SLAB,"Silicon Laboratories, Inc.",Technology,Semiconductors,United States,NMS,USD,218.9499969482422,218.9499969482422,2026-08-27,218.8300018310547,0.05483485636497143,2026-08-20,218.10000610351562,218.10000610351562,0.3897252732414591,0.3897252732414591,2026-07-27,217.2899932861328,217.2899932861328,0.7639577124582297,0.7639577124582297,2026-05-27,218.05999755859375,218.05999755859375,0.40814427204114434,0.40814427204114434,2026-02-27,204.52999877929688,204.52999877929688,7.0503096147306765,7.0503096147306765,2025-12-31,130.6999969482422,130.6999969482422,67.52104212745115,67.52104212745115,2025-08-27,139.66000366210938,139.66000366210938,56.77358671561075,56.77358671561075,2023-08-25,130.8800048828125,130.8800048828125,67.29063934883399,67.29063934883399,2021-08-27,160.08999633789062,160.08999633789062,36.766819886809124,36.766819886809124,218.5125,218.21859985351563,191.20695026397706,218.42278229697035,47.48052731498732,0.33516716504347066,14.50943422609039,220.89999389648438,115.51000213623047,98.14973232688155,-0.8827510195206112,1.361,3.4471112224715386,4.657740695228062,-17.84272960083183,0.9549985613141742,7291971584.0,7291971584.0,6894729728.0,6894729728.0,,50.110176,3.12,6.660368,8.519713,8.056,-690.993,-0.1879687110969411,0.183,,,-0.045689996,-0.04674,0.60611,-0.03628,-0.0219,,5.407,-13706625.0,-13706625.0,33094000.0,33094000.0,,,,0.0,,206400.0,244650.0,0.8436541998773759,2026-11-03,222.85715,222.85715,231.0,231.0,200.0,200.0,7.0,1.9754507184039483,7291971584.0
BLDR,"Builders FirstSource, Inc.",Industrials,Building Products & Equipment,United States,NYQ,USD,67.20999908447266,67.20999908447266,2026-08-27,68.66999816894531,-2.1261091064553317,2026-08-20,70.31999969482422,70.31999969482422,-4.42264025006881,-4.42264025006881,2026-07-27,72.72000122070312,72.72000122070312,-7.577010511190407,-7.577010511190407,2026-05-27,77.47000122070312,77.47000122070312,-13.243838872547453,-13.243838872547453,2026-02-27,104.29000091552734,104.29000091552734,-35.55470467498479,-35.55470467498479,2025-12-31,102.88999938964844,102.88999938964844,-34.6778117570535,-34.6778117570535,2025-08-27,141.75999450683594,141.75999450683594,-52.58888142717044,-52.58888142717044,2023-08-25,129.19000244140625,129.19000244140625,-47.97585121576605,-47.97585121576605,2021-08-27,53.25,53.25,26.215960722014376,26.215960722014376,71.46400108337403,75.04400085449218,91.30575046539306,70.98852592032775,35.559831422694316,-10.439211237163903,-26.390179433499362,151.02999877929688,65.0999984741211,2.4554877258908516,-55.49890774832888,1.418,58.86915193955866,56.137068949218175,-55.76033833788732,3.04785646711077,7286432256.0,7286432256.0,12458994688.0,12458994688.0,73.608696,15.163389,2.02,1.8192077,0.5042966,0.862,12.185,6.375920391182458,-0.088,,,0.0070999996,0.033269998,0.29188,0.02506,0.02389,130.786,1.789,464577120.0,464577120.0,897998016.0,897998016.0,,,,0.0,,1717200.0,1880065.0,0.9133726759447147,2026-10-29,80.71429,80.71429,100.0,100.0,61.0,61.0,21.0,19.188260484347317,7286432256.0
TEX,Terex Corporation,Industrials,Farm & Heavy Construction Machinery,United States,NYQ,USD,64.54000091552734,64.54000091552734,2026-08-27,65.36000061035156,-1.2545894846493488,2026-08-20,64.19999694824219,64.19999694824219,0.5296012203229061,0.5296012203229061,2026-07-27,68.88302612304688,68.88302612304688,-6.304928009059174,-6.304928009059174,2026-05-27,58.75284957885742,58.75284957885742,9.849992601469438,9.849992601469438,2026-02-27,68.24351501464844,68.24351501464844,-5.426909939099911,-5.426909939099911,2025-12-31,52.95594024658203,52.95594024658203,21.87490320255996,21.87490320255996,2025-08-27,51.97940444946289,51.97940444946289,24.16456402126832,24.16456402126832,2023-08-25,54.1434211730957,54.1434211730957,19.201926138346394,19.201926138346394,2021-08-27,48.997772216796875,48.997772216796875,31.720276240237833,31.720276240237833,65.78621463775634,66.7075090789795,60.35647102355957,65.74357934680232,40.39132579780447,-3.2492716238075925,6.931369281571764,74.49860422434423,41.3687271044765,69.9407176404986,-13.367503206942866,1.506,40.00890835029797,45.07929093732857,-28.291760352250094,2.372327510091906,7284339200.0,7284339200.0,9564339200.0,9564339200.0,30.492825,10.681161,1.4542,1.4699912,1.0909599,1.432,14.968,3.1883468578728458,0.505,-0.119,0.528,0.02232,0.084,0.17163,0.042090002,0.030079998,54.558,1.818,232250000.0,232250000.0,456000000.0,456000000.0,1.05,0.68,0.68,0.3254,2026-08-11,773600.0,1093895.0,0.7071976743654556,2026-10-29,79.94,79.94,100.0,100.0,66.5,66.5,13.0,25.435430723364206,7284339200.0
005940.KS,NHIS,Financial Services,Capital Markets,South Korea,KSC,KRW,26650.0,19.305299964617006,2026-08-28,26600.0,0.1879699248120259,2026-08-21,26100.0,18.766311794752255,2.1072796934865856,2.872104949335186,2026-07-28,27500.0,18.778509984258562,-3.0909090909090886,2.8052810409347373,2026-05-28,30450.0,20.257998668239452,-12.479474548440061,-4.702827358341621,2026-02-27,34152.5546875,23.84422098304867,-21.967770072105242,-19.035727867387553,2025-12-30,20299.125,14.148591950761329,31.286447075920766,36.44679295156432,2025-08-28,18961.8828125,13.614706831001058,40.54511497366633,41.79739750736544,2023-08-28,8722.431640625,6.589880283760863,205.53406547638374,192.9537280394936,2021-08-27,9514.6416015625,8.132172378137568,180.09462800599363,137.39413119816714,27457.5,28846.0,27933.81423828125,27359.750340079318,40.17094017094017,-7.61284060181654,-4.595914569095538,40983.066127232145,17643.884309791996,38.58796662476919,-34.973142523634195,,46.56866533369572,55.101896889408344,-32.50975292587776,950.0,9981269114880.0,7277629957.5,,,,6.9356894,,,0.37644538,,,,2.989,0.753,0.906,0.05777,0.15288,0.97870004,,,,,,,,,4.88,1300.0,0.9478673338890076,0.31620002,2026-03-30,379479.0,471739.75,0.8044244734517284,2026-10-22,42333.332,30.866448105752468,50000.0,36.45643591880798,35000.0,25.51950514316559,12.0,58.84927579737336,7277629957.5
VCTR,"Victory Capital Holdings, Inc. ",Financial Services,Asset Management,United States,NMS,USD,121.12999725341797,121.12999725341797,2026-08-27,120.63999938964844,0.4061653400601495,2026-08-20,113.08000183105469,113.08000183105469,7.118849745324773,7.118849745324773,2026-07-27,99.66999816894531,99.66999816894531,21.5310519501535,21.5310519501535,2026-05-27,86.81021118164062,86.81021118164062,39.53427322042455,39.53427322042455,2026-02-27,68.30028533935547,68.30028533935547,77.34918185418087,77.34918185418087,2025-12-31,62.28772735595703,62.28772735595703,94.46848102386805,94.46848102386805,2025-08-27,69.56021881103516,69.56021881103516,74.1368835864008,74.1368835864008,2023-08-25,30.385324478149414,30.385324478149414,298.64638385061363,298.64638385061363,2021-08-27,29.957927703857422,29.957927703857422,304.33369908233374,304.33369908233374,112.61374969482422,100.1715998840332,78.25422622680664,112.68249246154423,75.18446103718908,20.922494393269076,54.790358417631225,123.23999786376953,55.86748606348977,96.86815801582924,-1.712106983873829,1.086,36.11760566177766,33.20234739105247,-18.12854361618791,3.5602128165108815,7277197312.0,7277197312.0,8219410432.0,8219410432.0,21.510908,13.822102,,3.135867,4.6688595,5.273,10.216,7.1500295744626365,0.24,1.48,1.373,0.29569998,0.48994,0.57335997,0.19045,0.10679,42.615,2.066,520321760.0,520321760.0,567361984.0,567361984.0,1.65,2.0,2.0,0.35819998,2026-09-10,810000.0,647965.0,1.2500675190789625,2026-11-05,104.4,104.4,118.0,118.0,91.0,91.0,5.0,-11.757247908038204,7277197312.0
AVT,"Avnet, Inc.",Technology,Electronics & Computer Distribution,United States,NMS,USD,91.5199966430664,91.5199966430664,2026-08-27,90.29000091552734,1.3622723613546217,2026-08-20,86.88999938964844,86.88999938964844,5.328573237358736,5.328573237358736,2026-07-27,88.37999725341797,88.37999725341797,3.552839428864085,3.552839428864085,2026-05-27,86.73210144042969,86.73210144042969,5.520326526303743,5.520326526303743,2026-02-27,65.23202514648438,65.23202514648438,40.29918040647984,40.29918040647984,2025-12-31,47.63602828979492,47.63602828979492,92.12348285273136,92.12348285273136,2025-08-27,53.752437591552734,53.752437591552734,70.26203972087193,70.26203972087193,2023-08-25,45.93462371826172,45.93462371826172,99.23967855794542,99.23967855794542,2021-08-27,36.31031799316406,36.31031799316406,152.049559743036,152.049559743036,92.73549919128418,89.34219924926758,70.14523002624512,90.94394241285654,41.45342228309775,2.437590983990323,30.47215984440259,100.0,43.523043776854735,84.98502057471302,-8.480003356933597,1.119,43.02191496019471,40.145631869385554,-18.810991138310108,3.640001024518694,7274127872.0,7274127872.0,10594546688.0,10594546688.0,22.842783,8.023232,2.65,1.448463,0.26324365,0.383,11.221,-1.7780413305332667,0.477,19.689,19.788,0.0121,0.03852,0.10429,0.06665,0.03936,69.205,1.777,-129337000.0,-129337000.0,-280924992.0,-280924992.0,1.62,1.48,1.48,0.3491,2026-09-09,1119700.0,1303725.0,0.8588467659974305,2026-10-28,106.25,106.25,120.0,120.0,80.0,80.0,4.0,19.880401669863488,7274127872.0
YESBANK.NS,YES BANK LIMITED,Financial Services,Banks - Regional,India,NSI,INR,22.100000381469727,0.2314853685818008,2026-08-28,22.260000228881836,-0.7187773843978396,2026-08-21,22.799999237060547,0.2380648913293797,-3.070170521992821,-2.763751811885462,2026-07-28,22.809999465942383,0.23816459209898255,-3.112665940798276,-2.8044569758739923,2026-05-28,22.760000228881836,0.23696264762310015,-2.8998235534927086,-2.3114524994720775,2026-02-27,20.719999313354492,0.22767378074925482,6.660237035943295,1.674144392034238,2026-01-01,21.489999771118164,0.23939115381084264,2.838532419024875,-3.3024550419639476,2025-08-28,18.68000030517578,0.21309822974551196,18.308351287051885,8.62848032958663,2023-08-28,16.799999237060547,0.20323161155920388,31.547627292252823,13.902245229387589,2021-08-27,11.050000190734863,0.1490102045347408,100.0,55.34866843822863,22.698499870300292,23.347200050354004,21.86850004196167,22.67270881885763,35.80786244428916,-5.341966772008567,1.05860182026134,25.780000686645508,17.200000762939453,57.10955317134504,-14.274632300852053,0.485,15.398831114929894,26.963755984084216,-28.214733636747013,0.3392857142857143,693681324032.0,7272817757.158936,,,18.416666,12.170542,,1.328604,4.260591,,,,0.198,0.118,0.206,0.23185,0.54693,0.0,0.074650005,0.00863,,,,,,,,,,0.0,2019-06-03,63531708.0,45666467.9,1.3912113399950514,2026-10-17,21.07692,0.22097841289892795,28.0,0.2935626059770584,15.0,0.15726568177342415,13.0,-4.629321266968322,7272817757.158936
AXS,Axis Capital Holdings Limited,Financial Services,Insurance - Specialty,United States,NYQ,USD,99.02999877929688,99.02999877929688,2026-08-27,100.01000213623047,-0.9799053454660145,2026-08-20,98.5999984741211,98.5999984741211,0.43610579293127394,0.43610579293127394,2026-07-27,117.05000305175781,117.05000305175781,-15.395133534932715,-15.395133534932715,2026-05-27,95.2234878540039,95.2234878540039,3.997449590513935,3.997449590513935,2026-02-27,104.83255004882812,104.83255004882812,-5.535066414800161,-5.535066414800161,2025-12-31,106.1910400390625,106.1910400390625,-6.743545648607851,-6.743545648607851,2025-08-27,97.56407928466797,97.56407928466797,1.5025196828350351,1.5025196828350351,2023-08-25,51.42189407348633,51.42189407348633,92.58333549086008,92.58333549086008,2021-08-27,46.41244888305664,46.41244888305664,113.3694755663902,113.3694755663902,101.2284999847412,106.92555419921875,102.43536407470702,101.77247621576323,32.35758705754462,-7.384161325188221,-3.324403955773114,119.98999786376953,87.33071172521937,35.82223752364254,-17.46812189151763,0.506,36.14891261948177,29.773196874851266,-17.372343568782288,1.9778573172433036,7261607936.0,7261607936.0,8515736064.0,8515736064.0,7.0531535,7.316711,1.18,1.2226945,1.0670577,1.251,5.956,32.34673296468095,0.074,0.243,0.156,0.16228001,0.19181,0.30674,0.17422001,0.02422,22.865,0.684,2348892928.0,2348892928.0,2455147008.0,2455147008.0,1.78,1.76,1.76,0.1254,2026-06-30,371500.0,595990.0,0.6233326062517828,2026-10-28,124.18182,124.18182,131.0,131.0,108.0,108.0,11.0,24.78076768488746,7261607936.0
