Ticker,Company,Country,Exchange,MarketCap,CurrentDate,CurrentPrice,Date_1M,Price_1M,Return_1M,Date_3M,Price_3M,Return_3M,Date_6M,Price_6M,Return_6M,Date_1Y,Price_1Y,Return_1Y,Date_2Y,Price_2Y,Return_2Y,Date_5Y,Price_5Y,Return_5Y,Currency,CurrentPriceUSD,Price_1M_USD,Price_3M_USD,Price_6M_USD,Price_1Y_USD,Price_2Y_USD,Price_5Y_USD,Return_1M_USD,Return_3M_USD,Return_6M_USD,Return_1Y_USD,Return_2Y_USD,Return_5Y_USD
CRWV.MX,COREWEAVE INC,US,MEX,856119902208.0,2026-08-05,1569.219970703125,2026-07-03,1429.4000244140625,9.781722673915391,2026-05-05,2225.0,-29.47325974367978,2026-02-05,1300.0,20.709228515625,2025-08-05,2110.0,-25.62938527473341,,,,,,,MXN,90.94291664648608,81.79077104627822,126.99844259768724,75.0387579202652,111.80939666926861,,,11.189704514497677,-28.39052606764625,21.194592190772067,-18.662545943705812,,
6481.T,THK CO LTD,US,JPX,852321304576.0,2026-08-05,7456.0,2026-07-03,7784.0,-4.2137718396711215,2026-05-01,5713.4462890625,30.49917025164561,2026-02-05,4841.66943359375,53.99646965294267,2025-08-05,4152.0966796875,79.57192655160337,2024-08-05,1929.37109375,286.4471704874685,2021-08-05,2687.544189453125,177.42799650550802,JPY,47.282041534781456,48.21336483955383,36.39647841706983,30.854968889635984,28.28538649498614,13.252631563624163,24.537283823284497,-1.9316704151881248,29.908286711074595,53.23963444559894,67.16066985035773,256.77473796646734,92.69468403798413
AXON.MX,AXON ENTERPRISE INC,US,MEX,848739893248.0,2026-08-05,10530.0,2026-07-03,10348.8095703125,1.7508335471480674,2026-05-05,6570.0,60.273972602739725,2026-02-05,7004.5,50.33192947390963,2025-08-05,16000.0,-34.18750000000001,,,,,,,MXN,610.2579180523753,592.162515537897,375.0021428614855,404.3145998865366,847.8437662124634,,,3.0558169488389852,62.73451490056851,50.936404033797665,-28.022361858181167,,
090710.KQ,Hyulim ROBOT,US,KOE,848537124864.0,2026-08-05,7640.0,2026-07-03,7390.0,3.382949932341006,2026-05-04,12510.0,-38.928856914468426,2026-02-05,13360.0,-42.81437125748503,2025-08-05,2465.0,209.9391480730223,2024-08-05,1969.0,288.01422041645503,2021-08-05,1060.0,620.7547169811321,KRW,5.3485294547863305,4.792073385906406,8.500200491398573,9.149995394982398,1.7815971942036413,1.4508129966561683,0.9265247965231538,11.612010586408683,-37.077608225846504,-41.54609675848236,200.20980456118633,268.65739879044463,477.2678156976526
030190.KS,NICE INFO,US,KSC,846312243200.0,2026-08-05,14360.0,2026-07-03,14120.0,1.6997167138810276,2026-05-04,15030.0,-4.457751164337987,2026-02-05,15875.408203125,-9.54563299245873,2025-08-05,15138.3701171875,-5.141703572855372,2024-08-05,8811.8544921875,62.96229145330792,2021-08-05,20624.443359375,-30.37387846168197,KRW,10.052995153237134,9.156167281325907,10.212471093982458,10.872747900603258,10.941370274076064,6.492815145712882,18.027413383913427,9.794795620874218,-1.5615803391531013,-7.539517653312289,-8.119413735076686,54.83261001008155,-44.23495518104767
100090.KS,SKoceanplant,US,KSC,843454742528.0,2026-08-05,13820.0,2026-07-03,15320.0,-9.7911227154047,2026-05-04,23500.0,-41.191489361702125,2026-02-05,17490.0,-20.983419096626644,2025-08-05,22150.0,-37.60722347629797,2024-08-05,10880.0,27.022058823529417,2021-08-05,17150.0,-19.41690962099125,KRW,9.674957731040195,9.934311809483916,15.967602841556072,11.978549360646866,16.009078235947527,8.016681261360645,14.990471943747252,-2.610689934214927,-39.408827818156375,-19.230973302782907,-39.56580392420348,20.68532370960319,-35.45928528904147
ICICIGI.NS,ICICI LOMBARD GIC LIMITED,US,NSI,840920268800.0,2026-08-05,1684.0,2026-07-03,1772.800048828125,-5.009027887088823,2026-05-05,1770.1788330078125,-4.868368743364826,2026-02-05,1867.1107177734373,-9.807169763976308,2025-08-05,1886.8814697265625,-10.7522106174461,2024-08-05,1912.9591064453125,-11.96884479515966,2021-08-05,1394.8583984375,20.72910066616025,INR,17.708197433501482,18.55808464143138,18.5827213564653,20.71690185784723,21.467864580380592,22.845313285425732,18.80268629070997,-4.5796062705334535,-4.706113309176607,-14.52294578113329,-17.51300010675052,-22.486519610135947,-5.820917502353129
HINDPETRO.NS,HINDUSTAN PETROLEUM CORP,US,NSI,840383528960.0,2026-08-05,394.9500122070313,2026-07-03,399.25,-1.0770163539057576,2026-05-05,373.8999938964844,5.629852541900449,2026-02-05,458.8500061035156,-13.926118131524811,2025-08-05,388.126708984375,1.7580091925420538,2024-08-05,364.3167114257813,8.408425916385841,2021-08-05,152.3842010498047,159.18041994258135,INR,4.153119235466705,4.179442175664008,3.925072016569402,5.091262373157576,4.415885026266551,4.350814076263135,2.054138492630898,-0.6298194613284847,5.810013623562038,-18.42653292898436,-5.950467216353317,-4.543858628089847,102.18301980931561
8341.T,77TH BANK,US,JPX,840188100608.0,2026-08-05,3600.0,2026-07-03,3519.0,2.3017902813299296,2026-05-01,3004.0,19.84021304926764,2026-02-05,2953.2802734375,21.89835256677972,2025-08-05,1690.2210693359375,112.9898902168097,2024-08-05,1137.4346923828125,216.50168788665644,2021-08-05,322.8766784667969,1014.9767821865794,JPY,22.82931189984083,21.796355456113815,19.13643983565271,18.820651060362252,11.514316716665178,7.812910100428212,2.947864719973694,4.739124601848399,19.297591902690314,21.299267632250675,98.26892434528018,192.19985391345534,674.4355344788194
036540.KQ,SFASemicon,US,KOE,839500759040.0,2026-08-05,5240.0,2026-07-03,5400.0,-2.9629629629629672,2026-05-04,8620.0,-39.21113689095128,2026-02-05,6950.0,-24.604316546762597,2025-08-05,3140.0,66.87898089171975,2024-08-05,3700.0,41.62162162162162,2021-08-05,7640.0,-31.413612565445025,KRW,3.6683631339110434,3.5016503767110407,5.857052616775036,4.759915269096382,2.2694584948476404,2.7262610907200724,6.677971174940467,4.760976661427563,-37.36844495122722,-22.932175752627582,61.64045926547417,34.556559765966455,-45.06770038665604
9023.T,TOKYO METRO CO LTD,US,JPX,839252770816.0,2026-08-05,1436.0,2026-07-03,1445.0,-0.622837370242213,2026-05-01,1544.0,-6.994818652849744,2026-02-05,1668.3531494140625,-13.927096280284934,2025-08-05,1657.6446533203125,-13.3710595257163,,,,,,,JPY,9.106358857825398,8.950194269418716,9.835773337632418,10.632073343323668,11.292395940559175,,,1.744817863230863,-7.415934210442043,-14.350112496696898,-19.358487731395723,,
WALMEX.MX,WAL-MART DE MEXICO SAB DE CV,US,MEX,839191035904.0,2026-08-05,48.52999877929688,2026-07-03,50.18000030517578,-3.288165635400997,2026-05-05,55.5,-12.558560758023653,2026-02-05,56.470001220703125,-14.060567150289472,2025-08-05,52.80949401855469,-8.103647495191312,2024-08-05,55.4210205078125,-12.433949547255674,2021-08-05,57.972286224365234,-16.287588535881913,MXN,2.812518140373982,2.8713172281812547,3.167826320976019,3.25956827027494,2.7983875187791227,2.8379657937471165,2.9043650330306576,-2.0478088324819788,-11.21615090604352,-13.71501048092022,0.5049558540421328,-0.8966864022534438,-3.1623742750006456
9024.T,SEIBU HOLDINGS INC,US,JPX,839040892928.0,2026-08-05,3251.0,2026-07-03,3402.0,-4.438565549676666,2026-05-01,3836.0,-15.250260688216889,2026-02-05,4381.87939453125,-25.80809038109606,2025-08-05,4436.22802734375,-26.71702220982136,2024-08-05,2192.106201171875,48.30485850831736,2021-08-05,1136.68994140625,186.00587386020524,JPY,20.616136940661818,21.071668446063995,24.436545675620437,27.924821025223082,30.22097846304291,15.057329264740702,10.377981437779908,-2.161819822517508,-15.633996660870608,-26.172715943137824,-31.782033576863856,36.91762050351126,98.65266732517965
085660.KQ,CHA Biotech,US,KOE,838586925056.0,2026-08-05,9110.0,2026-07-03,10460.0,-12.90630975143403,2026-05-04,16900.0,-46.09467455621302,2026-02-05,21550.0,-57.7262180974478,2025-08-05,11190.0,-18.58802502234138,2024-08-05,14060.0,-35.20625889046942,2021-08-05,26950.0,-66.19666048237477,KRW,6.377631326322444,6.782826470443979,11.483084596693516,14.759161733672954,8.087656228453852,10.359792144736275,23.556455911602825,-5.97383916405888,-44.46064319548039,-56.78866156895679,-21.143639811435467,-38.43861694114331,-72.92618486305864
038500.KQ,SAMPYO Cement,US,KOE,838431211520.0,2026-08-05,7870.0,2026-07-03,8420.0,-6.532066508313539,2026-05-04,16290.0,-51.68815224063843,2026-02-05,18440.0,-57.321041214750544,2025-08-05,3387.4921875,132.32525905271922,2024-08-05,2767.806884765625,184.3406468607879,2021-08-05,4951.642578125,58.93715824254973,KRW,5.509545393870212,5.4599807725753635,11.0686063952744,12.629185260739177,2.4483353252076085,2.039395734206394,4.328131728445896,0.9077801435456445,-50.22367588911245,-56.37449859099033,125.0323040779974,170.15577709905253,27.296157777723785
388720.KQ,YUIL,US,KOE,832941064192.0,2026-08-05,73300.0,2026-07-03,70000.0,4.714285714285715,2026-05-04,104000.0,-29.519230769230763,2026-02-05,122500.0,-40.16326530612245,2025-08-05,69200.0,5.924855491329484,2024-08-05,23400.0,213.24786324786325,,,,KRW,51.315079716732726,45.39176414255053,70.6651359796524,83.89778711716644,50.014817784540355,17.241759330499917,,13.04931783567682,-27.38274821758131,-38.83619404041102,2.599753412666206,197.62090244444255,
2628.HK,CHINA LIFE,US,HKG,827025260544.0,2026-08-05,29.26000022888184,2026-07-03,28.399999618530277,3.0281712038842112,2026-05-05,28.37135124206543,3.1322053688399354,2026-02-05,33.32075119018555,-12.186852985774776,2025-08-05,22.02541923522949,32.8465075574166,2024-08-05,9.786995887756348,198.9681467577447,2021-08-05,10.487377166748049,179.0020780568041,HKD,3.731095995584639,3.6211509635428176,3.6220056751358527,4.265219709307075,2.806057684826555,1.2539440893533254,1.3487634497701608,3.036190237544112,3.011876022107418,-12.522771395736843,32.9657624559939,197.54883230151128,176.63086482810942
MU.SW,MICRON TECH,US,EBS,826151075840.0,2026-08-04,722.2999877929688,2026-07-03,826.8499755859375,-12.644372120695856,2026-05-04,451.93798828125,59.82280899641195,2026-02-04,301.2508850097656,139.76692641734613,,,,,,,,,,CHF,891.3211751863928,1027.896178043302,578.5695061606821,388.32999795316573,,,,-13.286848008024766,54.05602364028712,129.5267375388007,,,
8953.T,JAPAN METROPOLITAN FUND INV COR,US,JPX,825734463488.0,2026-08-05,114900.0,2026-07-03,114400.0,0.4370629370629375,2026-05-01,115700.0,-0.691443388072599,2026-02-05,121264.8984375,-5.248755839086005,2025-08-05,105428.90625,8.983393726518907,2024-08-05,78815.7890625,45.78297237991951,2021-08-05,88998.1640625,29.10378681442252,JPY,728.6355381365865,708.5828542709351,737.0459683705121,772.7963918256792,718.2148179770593,541.3767300781255,812.5534158369192,2.829970234925283,-1.1410998221073831,-5.714422861727597,1.450919682899121,34.58937144037164,-10.327675210607335
086450.KQ,DongKook Pharm,US,KOE,825526321152.0,2026-08-05,18320.0,2026-07-03,20100.0,-8.855721393034822,2026-05-04,23750.0,-22.86315789473684,2026-02-05,18030.0,1.6084303937881297,2025-08-05,18020.701171875,1.660861168887906,2024-08-05,15480.609375,18.34159467640466,2021-08-05,24554.98046875,-25.39191785016882,KRW,12.825269582681358,13.033920846646652,16.137470956891775,12.348384503857233,13.024596610707817,11.406535945864562,21.463017247583593,-1.6008326766766778,-20.524909901051668,3.8619228181237863,-1.530389262594034,12.43790089778447,-40.244796736929956
466100.KQ,CLOBOT,US,KOE,824644009984.0,2026-08-05,28400.0,2026-07-03,27796.81640625,2.169973657898372,2026-05-04,50800.0,-44.09448818897638,2026-02-05,68600.0,-58.60058309037901,2025-08-05,18460.0,53.846153846153854,,,,,,,KRW,19.881968130357563,18.024950488946843,34.51720103621483,46.98276078561321,13.342103125760332,,,10.302484007095991,-42.39982520744437,-57.68241840644301,49.016747531881656,,
4005.T,SUMITOMO CHEMICAL COMPANY,US,JPX,824119132160.0,2026-08-05,489.3999938964844,2026-07-03,554.0,-11.660650921212202,2026-05-01,512.9000244140625,-4.581795554489309,2026-02-05,529.0138549804688,-7.488246425123767,2025-08-05,375.6841735839844,30.26899409353978,2024-08-05,339.4017944335937,44.19487519599392,2021-08-05,473.1274719238281,3.4393525927566726,JPY,3.1035180845675114,3.4314239621162415,3.2673370369189456,3.371297082852095,2.559278569272678,2.3313124925692246,4.319654764653507,-9.55597096624874,-5.0138369718329745,-7.9429071868695855,21.265348830295604,33.12321254484751,-28.153561947526274
083450.KQ,GST,US,KOE,819221692416.0,2026-08-05,47600.0,2026-07-03,49450.0,-3.741152679474213,2026-05-04,50100.0,-4.990019960079839,2026-02-05,27600.0,72.46376811594205,2025-08-05,18478.048828125,157.60295604127407,2024-08-05,12730.5390625,273.9040410332192,2021-08-05,28995.7421875,64.16203348821419,KRW,33.32329869735986,32.06603909784462,34.04157031327486,18.902685097418725,13.355148051336869,9.380209002698848,25.3445982361427,3.9208447157408566,-2.109983791302672,76.28870462382275,149.5165053151481,255.25113233374833,31.480871730052208
192400.KS,CUCKOO,US,KSC,818915442688.0,2026-08-05,26250.0,2026-07-03,25700.0,2.140077821011665,2026-05-04,29050.0,-9.638554216867467,2026-02-05,27500.0,-4.545454545454541,2025-08-05,29596.01953125,-11.305640367337189,2024-08-05,18162.357421875,44.52969617470544,2021-08-05,20344.109375,29.029978733094588,KRW,18.376819134573452,16.665261978050694,19.738675002008677,18.834197107935324,21.390744566519743,13.382521177029389,17.782379055770434,10.270208525836555,-6.899429000663105,-2.4284442322692223,-14.089857520264214,37.31955953200055,3.3428602378719363
1911.T,SUMITOMO FORESTRY CO,US,JPX,818889293824.0,2026-08-05,1321.0,2026-07-03,1361.5,-2.9746603011384543,2026-05-01,1355.4000244140625,-2.5379979190227275,2026-02-05,1732.9091796875,-23.769807703470104,2025-08-05,1567.7762451171875,-15.74052712469448,2024-08-05,1352.900634765625,-2.357943661631245,2021-08-05,568.1885986328125,132.49322552029702,JPY,8.377089172136039,8.43300311267376,8.634331231838189,11.043475718691298,10.680184121853188,9.292921259587047,5.187563041575345,-0.6630371149002556,-2.9792933904781993,-24.144450664588756,-21.56418769040401,-9.855158156066256,61.4840938798906
4042.T,TOSOH CORP,US,JPX,818373132288.0,2026-08-05,2652.0,2026-07-03,2826.5,-6.173713072704756,2026-05-01,2443.5,8.532842234499682,2026-02-05,2502.03759765625,5.993611066605276,2025-08-05,2214.45849609375,19.75839712860108,2024-08-05,1511.63037109375,75.43971401428831,2021-08-05,1518.1856689453125,74.68219166120514,JPY,16.817593099549413,17.507075503468513,15.565875745145604,15.944973793694317,15.08558669781064,10.38321784408663,13.86103819298853,-3.938307136348962,8.041419415763817,5.47269200404823,11.481200144440763,61.9689902694976,21.329967246294924
285130.KS,SKCHEM,US,KSC,815894626304.0,2026-08-05,41500.0,2026-07-03,41500.0,0.0,2026-05-04,59130.07421875,-29.815748503084997,2026-02-05,63892.35546875,-35.04700257873915,2025-08-05,64784.62890625,-35.94159494213549,2024-08-05,42330.70703125,-1.9624218197837884,2021-08-05,157143.796875,-73.59106701932933,KRW,29.052875965135172,26.910831598797813,40.17725706879719,43.7585896941348,46.823575288802886,31.19042149242364,137.3562494570615,7.959785109104733,-27.688254289269366,-33.60646179822088,-37.95246137028177,-6.85321141879307,-78.84852267008259
4385.T,MERCARI INC,US,JPX,815858253824.0,2026-08-05,4410.0,2026-07-03,4392.0,0.4098360655737654,2026-05-01,3855.0,14.396887159533067,2026-02-05,3141.0,40.40114613180516,2025-08-05,2315.0,90.49676025917928,2024-08-05,1805.0,144.32132963988923,2021-08-05,6130.0,-28.058727569331158,JPY,27.96590707730502,27.203635454177856,24.557581746485084,20.016950477845967,15.770506996195763,12.398340604268014,55.96691225655377,2.8020946847752803,13.878912695904045,39.71112686848413,77.33042497651526,125.56169385827336,-50.03135611786376
293490.KQ,Kakao Games,US,KOE,814957002752.0,2026-08-05,7770.0,2026-07-03,7850.0,-1.0191082802547768,2026-05-04,11820.0,-34.263959390862944,2026-02-05,15790.0,-50.79164027865738,2025-08-05,16880.0,-53.96919431279621,2024-08-05,17400.0,-55.34482758620689,2021-08-05,84200.0,-90.77197149643706,KRW,5.439538463833742,5.090362121700309,8.031364493072033,10.814253539429046,12.200146303512156,12.820795399602503,73.59753572382033,6.859557999712584,-32.271303730194745,-49.70028727363341,-55.41415382643553,-57.57253513301998,-92.60907527631636
5444.T,YAMATO KOGYO CO,US,JPX,813529038848.0,2026-08-05,13405.0,2026-07-03,12480.0,7.411858974358965,2026-05-01,12120.0,10.602310231023091,2026-02-05,12106.6123046875,10.724616124114128,2025-08-05,8523.4189453125,57.27256968135013,2024-08-05,5702.7470703125,135.0621522350882,2021-08-05,3203.013427734375,318.51213872312474,JPY,85.00747944926843,77.29994773864746,77.2082725726068,77.1529636922669,58.064206526375074,39.171523854695806,29.243518999440994,9.970940390128424,10.101517126066039,10.18044593637406,46.402550787729524,117.0134605041103,190.68826994074618
HAVELLS.NS,HAVELLS INDIA LIMITED,US,NSI,809554542592.0,2026-08-04,1295.0,2026-07-03,1181.0999755859375,9.643554886838212,2026-05-04,1250.367431640625,3.5695562144330677,2026-02-04,1337.5328369140625,-3.1799471190698925,2025-08-04,1496.540283203125,-13.467080403058551,2024-08-02,1793.4791259765625,-27.793974223432183,2021-08-04,1194.512939453125,8.412387779815944,INR,13.584163174964488,12.364030185697175,13.175215253224906,14.791970178410224,17.153247460057855,21.416236367882902,16.09543322248328,9.868408366381809,3.103918333626332,-8.165288253545866,-20.807047140223144,-36.57072633296049,-15.602376231854798
001527.KS,TONGYANG(2PB),US,KSC,809338142720.0,2026-08-05,6840.0,2026-07-03,9590.0,-28.675703858185607,2026-05-04,14980.0,-54.339118825100144,2026-02-05,18300.0,-62.62295081967213,2025-08-05,16860.0,-59.4306049822064,2024-08-05,20000.0,-65.8,2021-08-05,36820.4921875,-81.42338791896411,KRW,4.788474014494568,6.218671687529422,10.178497470915318,12.533302075462416,12.185691153863445,14.736546436324716,32.18405569047718,-22.99844315471571,-52.95500118580904,-61.793995024907304,-60.70412458322978,-67.50613154048588,-85.12159542431002
2897.T,NISSIN FOODS HOLDINGS CO. LTD.,US,JPX,808643264512.0,2026-08-05,2775.0,2026-07-03,2852.5,-2.716914986853636,2026-05-01,2815.5,-1.4384656366542403,2026-02-05,3160.3828125,-12.19418138131012,2025-08-05,2669.0,3.971524915698765,2024-08-05,3665.02490234375,-24.28427980870164,2021-08-05,2545.58349609375,9.012334667407076,JPY,17.59759458946064,17.668117061257362,17.93563460628502,20.140473176965315,18.182066165376455,25.174641031790543,23.241182409071826,-0.3991510331984527,-1.884739649557332,-12.625714228069718,-3.2145498239842807,-30.097932410482464,-24.28270524398234
2267.T,YAKULT HONSHA CO,US,JPX,807477837824.0,2026-08-05,2744.0,2026-07-03,2846.5,-3.600913402424033,2026-05-01,3087.0,-11.111111111111116,2026-02-05,2570.879638671875,6.733896006798656,2025-08-05,2320.55810546875,18.247416151026098,2024-08-05,2718.21240234375,0.9486969316310656,2021-08-05,2898.31787109375,-5.324394285141487,JPY,17.4010088481009,17.63095362484455,19.665176355745643,16.38369003877665,15.808370556100954,18.671093185043446,26.46164795809227,-1.3042106606169335,-11.513588623288463,6.209338719888358,10.074651820362956,-6.802410144682646,-34.24064564815029
NAUKRI.NS,INFO EDGE (I) LTD,US,NSI,804490117120.0,2026-08-04,1260.0,2026-07-03,1031.4664306640625,22.156181000365336,2026-05-04,973.6448364257812,29.41063854715436,2026-02-04,1181.747314453125,6.621778157633296,2025-08-04,1361.28759765625,-7.440573015624208,2024-08-02,1428.1700439453125,-11.77521154839123,2021-08-04,1047.0538330078125,20.33765220843222,INR,13.217023629695177,10.797631316465868,10.259368546786959,13.069115427578936,15.60298996892152,17.054019080377202,14.108499366476508,22.40669497151522,28.82882186579114,1.1317384327643065,-15.291725137161393,-22.499068592558167,-6.318714085918908
